Id,Section,Page,ItemType,Question,Option,Characteristic,Required,EnableWhen,HasHelper,HelperType,HelperName,HelperValue,
W50NgatIiy96qapPOCKL,My Kidneys,Kidney Issues,radio,Is the planned operation to remove the kidney cancer?,Yes,patient_believes_op_due_to_kidney_cancer,TRUE,(patient_has_cancer-kidney=true) AND(patient_has_problem-kidney=true),FALSE,,,,
wMvNCPoisBWnVH63Izng,My Kidneys,Kidney Issues,radio,Have you had a kidney transplant?,No,patient_has_no_history-kidney_transplant,TRUE,(patient_has_problem-kidney=true),TRUE,webLink,Kidney transplant,https://api-bridge.azurewebsites.net/conditions/index.php?p=kidney-transplant&index=1,
wMvNCPoisBWnVH63Izng,My Kidneys,Kidney Issues,radio,Have you had a kidney transplant?,Yes,patient_has_history-kidney_transplant,TRUE,(patient_has_problem-kidney=true),TRUE,webLink,Kidney transplant,https://api-bridge.azurewebsites.net/conditions/index.php?p=kidney-transplant&index=1,
9ZOIjNHsOWjrUUX1hNUI,My Kidneys,Kidney Issues,radio,Is the transplant working well at the moment?,No,patient_has_history-kidney_transplant-not_working_well,TRUE,(patient_has_history-kidney_transplant=true) AND(patient_has_problem-kidney=true),FALSE,,,,
9ZOIjNHsOWjrUUX1hNUI,My Kidneys,Kidney Issues,radio,Is the transplant working well at the moment?,Yes,patient_has_history-kidney_transplant-working_well,TRUE,(patient_has_history-kidney_transplant=true) AND(patient_has_problem-kidney=true),FALSE,,,,
zAGydpHwSRtlt1Hbyj4I,My Kidneys,Kidney Issues,radio,Is the operation related to your kidney problems?,No,patient_believes_op_not_due_to_kidney_problems,TRUE,(patient_has_history-kidney_transplant-not_working_well=true) AND(patient_has_problem-kidney=true),FALSE,,,,
zAGydpHwSRtlt1Hbyj4I,My Kidneys,Kidney Issues,radio,Is the operation related to your kidney problems?,Yes,patient_believes_op_due_to_kidney_problems,TRUE,(patient_has_history-kidney_transplant-not_working_well=true) AND(patient_has_problem-kidney=true),FALSE,,,,
rf3nlq8TM83RQwOAUdQ4,My Kidneys,Kidney Issues,radio,Do you have any other kidney problems?,No,patient_has_problem-kidney-no_other,FALSE,(patient_has_problem-kidney=true),FALSE,,,,
rf3nlq8TM83RQwOAUdQ4,My Kidneys,Kidney Issues,radio,Do you have any other kidney problems?,Yes,patient_has_problem-kidney-other,FALSE,(patient_has_problem-kidney=true),FALSE,,,,
NJ9dnfyjGgaFvjUqKLU9,My Kidneys,Kidney Issues,text-field,Other kidney problem,,patients_other_kidney_problems,FALSE,(patient_has_problem-kidney-other=true) AND(patient_has_problem-kidney=true),FALSE,,,,
NxXgq3kWE9hxtFCuGbKk,My Kidneys,Bladder Problems,radio,Do you have any bladder problems?,No,patient_has_no_problem-bladder,TRUE,,FALSE,,,,
NxXgq3kWE9hxtFCuGbKk,My Kidneys,Bladder Problems,radio,Do you have any bladder problems?,Yes,patient_has_problem-bladder,TRUE,,FALSE,,,,
dw3YDPYOYvZ44YNHED43,My Kidneys,Bladder Problems,radio,Are you currently under the care of a kidney or urology specialist?,No,patient_has_no_care-specialist_urologist-bladder,TRUE,(patient_has_problem-bladder=true),FALSE,,,,
dw3YDPYOYvZ44YNHED43,My Kidneys,Bladder Problems,radio,Are you currently under the care of a kidney or urology specialist?,Yes,patient_has_care-specialist_urologist-bladder,TRUE,(patient_has_problem-bladder=true),FALSE,,,,
aWtPGPZZ0VuEjnlqSUhc,My Kidneys,Bladder Problems,radio,When were you last seen by the specialist?,Less than 6 months ago,patient_has_care-specialist_urologist-bladder-last_seen_less_than_6_months_ago,TRUE,(patient_has_problem-bladder=true) AND(patient_has_care-specialist_urologist-bladder=true),FALSE,,,,
aWtPGPZZ0VuEjnlqSUhc,My Kidneys,Bladder Problems,radio,When were you last seen by the specialist?,Within the last year,patient_has_care-specialist_urologist-bladder-last_seen_within_last_year,TRUE,(patient_has_problem-bladder=true) AND(patient_has_care-specialist_urologist-bladder=true),FALSE,,,,
aWtPGPZZ0VuEjnlqSUhc,My Kidneys,Bladder Problems,radio,When were you last seen by the specialist?,More than a year ago,patient_has_care-specialist_urologist-bladder-last_seen_more_than_1_year_ago,TRUE,(patient_has_problem-bladder=true) AND(patient_has_care-specialist_urologist-bladder=true),FALSE,,,,
YPqtKGgeQMwqkVjGxVGr,My Kidneys,Emptying Bladder,radio,Do you have problems emptying your bladder?,No,patient_has_no_problem-bladder-emptying,TRUE,(patient_has_problem-bladder=true),FALSE,,,,
YPqtKGgeQMwqkVjGxVGr,My Kidneys,Emptying Bladder,radio,Do you have problems emptying your bladder?,Yes,patient_has_problem-bladder-emptying,TRUE,(patient_has_problem-bladder=true),FALSE,,,,
qYsNqkj3c7eKPxvmwYff,My Kidneys,Emptying Bladder,radio,Do you have to get up at night to pass urine?,No,patient_has_no_problem-bladder-pass_urine_at_night,TRUE,(patient_has_problem-bladder=true),FALSE,,,,
qYsNqkj3c7eKPxvmwYff,My Kidneys,Emptying Bladder,radio,Do you have to get up at night to pass urine?,Yes,patient_has_problem-bladder-pass_urine_at_night,TRUE,(patient_has_problem-bladder=true),FALSE,,,,
BYP34Oohw4lU0ZpjxAlc,My Kidneys,Emptying Bladder,radio,On a typical night how many times do you get up to pass urine?,Once,patient_has_problem-bladder_night_urine_1_time,TRUE,(patient_has_problem-bladder-pass_urine_at_night=true) AND(patient_has_problem-bladder=true),FALSE,,,,
BYP34Oohw4lU0ZpjxAlc,My Kidneys,Emptying Bladder,radio,On a typical night how many times do you get up to pass urine?,Twice,patient_has_problem-bladder_night_urine_2_times,TRUE,(patient_has_problem-bladder-pass_urine_at_night=true) AND(patient_has_problem-bladder=true),FALSE,,,,
BYP34Oohw4lU0ZpjxAlc,My Kidneys,Emptying Bladder,radio,On a typical night how many times do you get up to pass urine?,Three or more times,patient_has_problem-bladder_night_urine_3_or_more_times,TRUE,(patient_has_problem-bladder-pass_urine_at_night=true) AND(patient_has_problem-bladder=true),FALSE,,,,
g3LrI0y9Y8FcsotEBFia,My Kidneys,Emptying Bladder,radio,Is there any blood in your urine?,No,patient_has_no_problem-blood_in_urine,TRUE,(patient_has_problem-bladder=true),TRUE,webLink,Blood in urine,https://api-bridge.azurewebsites.net/conditions/index.php?p=blood-in-urine&index=1,
g3LrI0y9Y8FcsotEBFia,My Kidneys,Emptying Bladder,radio,Is there any blood in your urine?,Yes,patient_has_problem-blood_in_urine,TRUE,(patient_has_problem-bladder=true),TRUE,webLink,Blood in urine,https://api-bridge.azurewebsites.net/conditions/index.php?p=blood-in-urine&index=1,
CCeYQhW6FRBUsAnBXxdu,My Kidneys,Emptying Bladder,radio,Is your operation to find out why there is blood or to treat it?,No,patient_believes_op_not_due_to_blood_in_urine,TRUE,(patient_has_problem-blood_in_urine=true) AND(patient_has_problem-bladder=true),FALSE,,,,
CCeYQhW6FRBUsAnBXxdu,My Kidneys,Emptying Bladder,radio,Is your operation to find out why there is blood or to treat it?,Yes,patient_believes_op_due_to_blood_in_urine,TRUE,(patient_has_problem-blood_in_urine=true) AND(patient_has_problem-bladder=true),FALSE,,,,
FhxPeyhwvFFLAhr2zT2F,My Kidneys,Emptying Bladder,radio,Do you have any urinary continence problems?,No,patient_has_no_problem-urinary_continence,TRUE,(patient_has_problem-bladder=true),TRUE,webLink,Urinary continence,https://api-bridge.azurewebsites.net/conditions/index.php?p=urinary-incontinence&index=1,
FhxPeyhwvFFLAhr2zT2F,My Kidneys,Emptying Bladder,radio,Do you have any urinary continence problems?,Yes,patient_has_problem-urinary_continence,TRUE,(patient_has_problem-bladder=true),TRUE,webLink,Urinary continence,https://api-bridge.azurewebsites.net/conditions/index.php?p=urinary-incontinence&index=1,
x5GDm7l4I2GdMxUopX1O,My Kidneys,Emptying Bladder,radio,Is the operation to help with urinary incontinence?,No,patient_believes_op_not_due_to_urinary_continence,TRUE,(patient_has_problem-urinary_continence=true) AND(patient_has_problem-bladder=true),FALSE,,,,
x5GDm7l4I2GdMxUopX1O,My Kidneys,Emptying Bladder,radio,Is the operation to help with urinary incontinence?,Yes,patient_believes_op_due_to_urinary_continence,TRUE,(patient_has_problem-urinary_continence=true) AND(patient_has_problem-bladder=true),FALSE,,,,
xl71C6f9IqhjBbR7MjR4,My Kidneys,Emptying Bladder,radio,Do you have a urinary catheter in place?,No,patient_has_no_urinary_catheter,TRUE,(patient_has_problem-bladder=true),TRUE,webLink,Urinary catheter,https://api-bridge.azurewebsites.net/conditions/index.php?p=urinary-catheters&index=1,
xl71C6f9IqhjBbR7MjR4,My Kidneys,Emptying Bladder,radio,Do you have a urinary catheter in place?,Yes,patient_has_urinary_catheter,TRUE,(patient_has_problem-bladder=true),TRUE,webLink,Urinary catheter,https://api-bridge.azurewebsites.net/conditions/index.php?p=urinary-catheters&index=1,
tKqer0F3pRU1N2JCs0LG,My Kidneys,Emptying Bladder,radio,Is the planned operation related to your bladder problems?,No,patient_believes_op_not_due_to_bladder_problems,TRUE,(patient_has_problem-bladder=true),FALSE,,,,
tKqer0F3pRU1N2JCs0LG,My Kidneys,Emptying Bladder,radio,Is the planned operation related to your bladder problems?,Yes,patient_believes_op_due_to_bladder_problems,TRUE,(patient_has_problem-bladder=true),FALSE,,,,
NxTygtid2nKYpHn27sWP,My Kidneys,Medication,radio,Are you on any medication for your kidneys or urinary system?,No,patient_taking_no_medication-renal_or_urinary,TRUE,,TRUE,webLink,Medicines,https://www.nhs.uk/medicines,
NxTygtid2nKYpHn27sWP,My Kidneys,Medication,radio,Are you on any medication for your kidneys or urinary system?,Yes,patient_taking_medication-renal_or_urinary,TRUE,,TRUE,webLink,Medicines,https://www.nhs.uk/medicines,
wunthQ6fMfQtK1mf1TPP,My Kidneys,Medication,medication-list,,,medication_list,FALSE,(patient_taking_medication-renal_or_urinary=true),TRUE,webLink,Adding medications,https://support.ultramed.co/entering-medication/,
4IuE1trVEUL9B9Tw4dr3,My Kidneys,Medication,text-paragraph,,,,FALSE,,FALSE,,,,
GGhEZIG0HnaLgjZeZNeQ,My Kidneys,Additional Information,radio,Do you want to add anything else and/or ask any questions related to this section?,No,patient_has_additional_info-my_kidney-no,FALSE,,FALSE,,,,
GGhEZIG0HnaLgjZeZNeQ,My Kidneys,Additional Information,radio,Do you want to add anything else and/or ask any questions related to this section?,Yes,patient_has_additional_info-my_kidneys-yes,FALSE,,FALSE,,,,
8vHvEjBCO2MM3XZ2Ok9V,My Kidneys,Additional Information,text-area,Add any other information and/or ask questions below:,,patient_has_additional_info-my_kidneys,FALSE,(patient_has_additional_info-my_kidneys-yes=true),FALSE,,,,
z3p44wUmcnHsaQzHdOwv,My Kidneys,Additional Information,text-paragraph,,,,FALSE,,FALSE,,,,
IrV8npPxFXaPYmFYxdAE,My Liver and Guts,Disease,text-paragraph,,,,FALSE,,FALSE,,,,
IsMJZHC01KoyB52UJSv0,My Liver and Guts,Disease,radio,Do you have any liver disease?,No,patient_has_no_condition-liver_disease,TRUE,,TRUE,webLink,Liver disease,https://api-bridge.azurewebsites.net/conditions/index.php?p=liver-disease&index=1,
IsMJZHC01KoyB52UJSv0,My Liver and Guts,Disease,radio,Do you have any liver disease?,Yes,patient_has_condition-liver_disease,TRUE,,TRUE,webLink,Liver disease,https://api-bridge.azurewebsites.net/conditions/index.php?p=liver-disease&index=1,
nFam2cE2Ed1S3GGhUKgu,My Liver and Guts,Details,radio,Do you have cirrhosis of the liver?,No,patient_has_condition-liver_disease-no_cirrhosis,TRUE,(patient_has_condition-liver_disease=true),TRUE,webLink,Cirrhosis,https://api-bridge.azurewebsites.net/conditions/index.php?p=cirrhosis&index=1,
nFam2cE2Ed1S3GGhUKgu,My Liver and Guts,Details,radio,Do you have cirrhosis of the liver?,Yes,patient_has_conditon-liver_disease-cirrhosis,TRUE,(patient_has_condition-liver_disease=true),TRUE,webLink,Cirrhosis,https://api-bridge.azurewebsites.net/conditions/index.php?p=cirrhosis&index=1,
ZjDIWFDw7QIx2AnQbQKT,My Liver and Guts,Details,radio,Are you under the care of a liver specialist?,No,patient_has_no_care-liver_specialist,TRUE,(patient_has_conditon-liver_disease-cirrhosis=true) AND(patient_has_condition-liver_disease=true),FALSE,,,,
ZjDIWFDw7QIx2AnQbQKT,My Liver and Guts,Details,radio,Are you under the care of a liver specialist?,Yes,patient_has_care-liver_specialist,TRUE,(patient_has_conditon-liver_disease-cirrhosis=true) AND(patient_has_condition-liver_disease=true),FALSE,,,,
sIShMfQ6LxrHVDVesTbF,My Liver and Guts,Details,radio,Do you have hepatitis or have you had hepatitis in the past?,No,patient_has_no_history-hepatitis,TRUE,(patient_has_condition-liver_disease=true),TRUE,webLink,Hepatitis,https://api-bridge.azurewebsites.net/conditions/index.php?p=hepatitis&index=1,
sIShMfQ6LxrHVDVesTbF,My Liver and Guts,Details,radio,Do you have hepatitis or have you had hepatitis in the past?,Yes,patient_has_history-hepatitis,TRUE,(patient_has_condition-liver_disease=true),TRUE,webLink,Hepatitis,https://api-bridge.azurewebsites.net/conditions/index.php?p=hepatitis&index=1,
rP6udP9N2vBGGe1y6VJm,My Liver and Guts,Details,text-field,What sort of hepatitis?,,patients_hepatitis_type,TRUE,(patient_has_history-hepatitis=true) AND(patient_has_condition-liver_disease=true),FALSE,,,,
NNjWzRnMWqNme7Lfj735,My Liver and Guts,Details,radio,Have you had jaundice or has your skin ever become yellow?,No,patient_has_no_history-jaundice,TRUE,(patient_has_condition-liver_disease=true),TRUE,webLink,Jaundice,https://api-bridge.azurewebsites.net/conditions/index.php?p=jaundice&index=1,
NNjWzRnMWqNme7Lfj735,My Liver and Guts,Details,radio,Have you had jaundice or has your skin ever become yellow?,Yes,patient_has_history-jaundice,TRUE,(patient_has_condition-liver_disease=true),TRUE,webLink,Jaundice,https://api-bridge.azurewebsites.net/conditions/index.php?p=jaundice&index=1,
qiWA1fq8rIYGo7oNrVtn,My Liver and Guts,Details,radio,Is the operation you are going to have because of the jaundice?,No,patient_believes-op_not_due_to_jaundice,TRUE,(patient_has_history-jaundice=true) AND(patient_has_condition-liver_disease=true),FALSE,,,,
qiWA1fq8rIYGo7oNrVtn,My Liver and Guts,Details,radio,Is the operation you are going to have because of the jaundice?,Yes,patient_believes-op_due_to_jaundice,TRUE,(patient_has_history-jaundice=true) AND(patient_has_condition-liver_disease=true),FALSE,,,,
vCNGSUdl6K1bi02v7Urn,My Liver and Guts,Details,radio,Have you had a liver transplant?,No,patient_has_no_history-liver_transplant,TRUE,(patient_has_condition-liver_disease=true),TRUE,webLink,Liver transplant,https://api-bridge.azurewebsites.net/conditions/index.php?p=liver-transplant&index=1,
vCNGSUdl6K1bi02v7Urn,My Liver and Guts,Details,radio,Have you had a liver transplant?,Yes,patient_has_history-liver_transplant,TRUE,(patient_has_condition-liver_disease=true),TRUE,webLink,Liver transplant,https://api-bridge.azurewebsites.net/conditions/index.php?p=liver-transplant&index=1,
75Xd62Td5LUSSBpRgwIW,My Liver and Guts,Gallbladder,radio,Have you had any problems with your gallbladder?,No,patient_has_no_problem-gallbladder,TRUE,,TRUE,webLink,Gallstones,https://api-bridge.azurewebsites.net/conditions/index.php?p=gallstones&index=1,
75Xd62Td5LUSSBpRgwIW,My Liver and Guts,Gallbladder,radio,Have you had any problems with your gallbladder?,Yes,patient_has_problem-gallbladder,TRUE,,TRUE,webLink,Gallstones,https://api-bridge.azurewebsites.net/conditions/index.php?p=gallstones&index=1,
17gGl46FrVH192MBjQrf,My Liver and Guts,Gallbladder,radio,Is the operation that is being planned related to your gallbladder?,No,patient_believes-op_not_due_to_gallbladder,TRUE,(patient_has_problem-gallbladder=true),FALSE,,,,
17gGl46FrVH192MBjQrf,My Liver and Guts,Gallbladder,radio,Is the operation that is being planned related to your gallbladder?,Yes,patient_believes-op_due_to_gallbladder,TRUE,(patient_has_problem-gallbladder=true),FALSE,,,,
C0mViFSIVEoocwqGBlbk,My Liver and Guts,Gallbladder,radio,Is the operation to remove your gallbladder?,No,patient_believes-op_not_to_remove_gallbladder,TRUE,(patient_believes-op_due_to_gallbladder=true) AND(patient_has_problem-gallbladder=true),TRUE,webLink,Gallbladder removal,https://api-bridge.azurewebsites.net/conditions/index.php?p=gallbladder-removal&index=1,
C0mViFSIVEoocwqGBlbk,My Liver and Guts,Gallbladder,radio,Is the operation to remove your gallbladder?,Yes,patient_believes-op_to_remove_gallbladder,TRUE,(patient_believes-op_due_to_gallbladder=true) AND(patient_has_problem-gallbladder=true),TRUE,webLink,Gallbladder removal,https://api-bridge.azurewebsites.net/conditions/index.php?p=gallbladder-removal&index=1,
0vOwu5TCb9xdo1dXjUBk,My Liver and Guts,Indigestion,radio,Do you suffer from indigestion  heartburn or acid reflux?,No,patient_has_no_problem-indigestion_heartburn_acid_reflux,TRUE,,TRUE,webLink,acid reflux,https://api-bridge.azurewebsites.net/conditions/index.php?p=heartburn-and-acid-reflux&index=1,
0vOwu5TCb9xdo1dXjUBk,My Liver and Guts,Indigestion,radio,Do you suffer from indigestion  heartburn or acid reflux?,Yes,patient_has_problem-indigestion_heartburn_acid_reflux,TRUE,,TRUE,webLink,acid reflux,https://api-bridge.azurewebsites.net/conditions/index.php?p=heartburn-and-acid-reflux&index=1,
vndq9Pp1fhENoB5RyZUK,My Liver and Guts,Indigestion,radio,Do you have a hiatus hernia?,No,patient_has_no_problem-hiatus_hernia,TRUE,(patient_has_problem-indigestion_heartburn_acid_reflux=true),TRUE,webLink,Hiatus hernia,https://api-bridge.azurewebsites.net/conditions/index.php?p=hiatus-hernia&index=1,
vndq9Pp1fhENoB5RyZUK,My Liver and Guts,Indigestion,radio,Do you have a hiatus hernia?,Yes,patient_has_problem-hiatus_hernia,TRUE,(patient_has_problem-indigestion_heartburn_acid_reflux=true),TRUE,webLink,Hiatus hernia,https://api-bridge.azurewebsites.net/conditions/index.php?p=hiatus-hernia&index=1,
bMpQ4IhbtgRjm1Xvw7d3,My Liver and Guts,Indigestion,radio,If you are on medication  does it control your symptoms?,No,patient_has_problem-hiatus_hernia-not_controlled,TRUE,(patient_has_problem-hiatus_hernia=true) AND(patient_has_problem-indigestion_heartburn_acid_reflux=true),FALSE,,,,
bMpQ4IhbtgRjm1Xvw7d3,My Liver and Guts,Indigestion,radio,If you are on medication  does it control your symptoms?,Yes,patient_has_problem-hiatus_hernia-controlled,TRUE,(patient_has_problem-hiatus_hernia=true) AND(patient_has_problem-indigestion_heartburn_acid_reflux=true),FALSE,,,,
Y4co1V4cWXPhS5jbL6ks,My Liver and Guts,Indigestion,radio,Do you ever get acid or fluid coming up from your stomach into the back of your throat?,No,patient_has_no_problem-acid_reflux,TRUE,(patient_has_problem-indigestion_heartburn_acid_reflux=true),TRUE,webLink,acid reflux,https://api-bridge.azurewebsites.net/conditions/index.php?p=heartburn-and-acid-reflux&index=1,
